source,external_id,title,price,mileage,location,link,first_seen,last_seen,days_on_market,is_delisted
autotrader,19_13062263_,2007 Honda CR-V 4WD 5dr LX,8700,257000,WHISTLER,https://www.autotrader.ca/a/honda/cr-v/whistler/british%20columbia/19_13062263_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_13036478_,2011 Honda CR-V 4WD 5dr EX,9998,244402,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/19_13036478_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65659018,2009 Honda CR-V 4WD EX-L w-Navi,9998,257000,SOOKE,https://www.autotrader.ca/a/honda/cr-v/sooke/british%20columbia/5_65659018_20210419185601546/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65871212,2008 Honda CR-V 4WD 5dr EX-L,9999,221751,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65871212_20240515163748019/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_12978658_,2010 Honda CR-V 4WD 5dr EX-L,9999,288192,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/19_12978658_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65870146,2007 Honda CR-V,11991,171183,ABBOTSFORD,https://www.autotrader.ca/a/honda/cr-v/abbotsford/british%20columbia/5_65870146_20140922111321076/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65699983,2005 Honda CR-V EX-L AWD - fuel efficient & reliable SUV,11998,246325,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65699983_bs200541411570/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65874966,2013 Honda CR-V EX-L AWD,12459,206228,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65874966_20200127173537970/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,19_13058247_,2015 Honda CR-V 2WD 5dr LX,12500,237000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13058247_/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65252111,2013 Honda CR-V *AS-IS* - EX | Sunroof | Cd Player | Heated Seats,12967,175811,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65252111_bs2004414151741/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,19_13044272_,2016 Mazda CX-5 AWD 4dr Auto GS,12995,219293,NORTH VANCOUVER,https://www.autotrader.ca/a/mazda/cx-5/north%20vancouver/british%20columbia/19_13044272_/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,19_13047446_,2011 Honda CR-V 4WD 5dr LX,13000,190000,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/19_13047446_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_13023719_,2011 Honda CR-V 2WD 5dr EX,13500,127000,SQUAMISH,https://www.autotrader.ca/a/honda/cr-v/squamish/british%20columbia/19_13023719_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,63953580,"2014 Mazda CX-5 FWD 4dr Auto GS-regularly maintenance, clean title",13800,129404,RICHMOND,https://www.autotrader.ca/a/mazda/cx-5/richmond/british%20columbia/5_63953580_20230717142837495/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,64380733,2008 Honda CR-V 4WD 5dr EX,13800,156997,COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/coquitlam/british%20columbia/5_64380733_20180426122750351/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65512436,2013 Mazda CX-5 GS,13888,175741,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65512436_20241213202713863/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65506433,2005 Honda CR-V AWD 2.4,13990,76626,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65506433_20160930202232339/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65370017,2005 Honda CR-V AWD 2.4,13990,100974,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65370017_20160930202232339/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65806876,2011 Honda CR-V 4WD LX,13995,118951,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65806876_20221005201416273/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_13046842_,2015 Mazda CX-5 AWD 4dr Auto GS,14500,200000,KAMLOOPS,https://www.autotrader.ca/a/mazda/cx-5/kamloops/british%20columbia/19_13046842_/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65767498,2015 Mazda CX-5 AWD 4dr Auto GT,14900,133063,COQUITLAM,https://www.autotrader.ca/a/mazda/cx-5/coquitlam/british%20columbia/5_65767498_20180426122750351/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65818932,2015 Honda CR-V AWD 5dr EX,14990,177785,PORT COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/port%20coquitlam/british%20columbia/5_65818932_bs20067251025/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65871130,2007 Honda CR-V EX-L 4WD AT w/ Navigation INSPECTED W/BCAA MBRSHP,14995,160344,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65871130_bs200461513833/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65800321,"2011 Honda CR-V 4WD LX | Base Model, Econoical, Radio/CD Player",14997,161100,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65800321_bs200517135426/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65798717,2012 Honda CR-V AWD 5dr Touring |,14997,219277,KELOWNA,https://www.autotrader.ca/a/honda/cr-v/kelowna/british%20columbia/5_65798717_20240930190045714/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,63734596,2012 Honda CR-V AWD 5dr EX-L,15595,151540,NORTH VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/north%20vancouver/british%20columbia/5_63734596_20220214145504136/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65288803,2014 Honda CR-V EX-L AWD,15688,185782,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65288803_20241210162838299/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,63589595,2017 Mazda CX-5 GT,15888,203107,WILLIAMS LAKE,https://www.autotrader.ca/a/mazda/cx-5/williams%20lake/british%20columbia/5_63589595_20210618035615785/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65719989,2012 Honda CR-V LX 4WD,15888,157727,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65719989_20241210162838299/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65469068,2016 Honda CR-V Touring AWD,15898,217006,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65469068_20200127173537970/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65693546,2011 Honda CR-V EX,15995,145067,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/5_65693546_20200210212409349/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65034052,2012 Honda CR-V AWD 5dr EX-L,15999,87139,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65034052_20240515163748019/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,63374465,2014 Honda CR-V AWD 5dr EX,16500,159259,NORTH VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/north%20vancouver/british%20columbia/5_63374465_20220214145504136/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65805846,2014 Honda CR-V AWD 5dr EX,16900,185650,DUNCAN,https://www.autotrader.ca/a/honda/cr-v/duncan/british%20columbia/5_65805846_ct2006425113832706/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65798310,"2016 Mazda CX-5 GS AWD- New Tires, plus a set of Winters!",16995,129796,PITT MEADOWS,https://www.autotrader.ca/a/mazda/cx-5/pitt%20meadows/british%20columbia/5_65798310_bs20063292439/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65889224,"2015 Honda CR-V EX; AUTOMATIC, SUNROOF, AWD, HEATED SEATS/WHEEL, A",16997,168000,LANGLEY CITY,https://www.autotrader.ca/a/honda/cr-v/langley%20city/british%20columbia/5_65889224_20200715134228750/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,19_13040827_,2015 Honda CR-V AWD 5dr EX-L,17100,166580,COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/coquitlam/british%20columbia/19_13040827_/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65738795,2013 Honda CR-V TOURING | AWD | LEATHER | PWR EQUIPMENT,17488,133459,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/5_65738795_20181030195342911/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65116561,2018 Honda CR-V Touring - ONE OWNER | REMOTE START | NAV,17495,225914,KAMLOOPS,https://www.autotrader.ca/a/honda/cr-v/kamloops/british%20columbia/5_65116561_20150604090853019/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65140796,"2016 Mazda CX-5 GS - No Accidents, Sunroof, Heated Seats, NAV",17888,180526,NANAIMO,https://www.autotrader.ca/a/mazda/cx-5/nanaimo/british%20columbia/5_65140796_20120802110101668/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,19_13059782_,2015 Honda CR-V AWD 5dr EX-L,17899,119500,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/19_13059782_/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65467063,2016 Mazda CX-5 GS AWD | Great Drive |,17980,149968,COQUITLAM,https://www.autotrader.ca/a/mazda/cx-5/coquitlam/british%20columbia/5_65467063_20191204192538227/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65112277,2016 Honda CR-V SE | No Reported Accidents!,17986,205004,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/5_65112277_20140304153549160/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,62745417,2014 Honda CR-V AWD Comfortable -Excellent fuel economy,17995,186826,NEW WESTMINSTER,https://www.autotrader.ca/a/honda/cr-v/new%20westminster/british%20columbia/5_62745417_20140403092404073/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,61368376,2016 Honda CR-V AWD SE FINANCING AVAILABLE!,17995,200723,NEW WESTMINSTER,https://www.autotrader.ca/a/honda/cr-v/new%20westminster/british%20columbia/5_61368376_20140403092404073/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,63205759,2012 Honda CR-V AWD 5dr Touring,17995,165939,NEW WESTMINSTER,https://www.autotrader.ca/a/honda/cr-v/new%20westminster/british%20columbia/5_63205759_20140403092404073/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65852952,2016 Mazda CX-5 GS - Sunroof - Heated Seats - $190 B/W,17998,149184,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65852952_20120606095705156/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65770543,2016 Mazda CX-5 GS,17999,133077,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65770543_20160317105021292/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,19_13046451_,2017 Mazda CX-5 FWD 4dr Auto GS,17999,147837,VERNON,https://www.autotrader.ca/a/mazda/cx-5/vernon/british%20columbia/19_13046451_/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,64550748,2018 Honda CR-V LX,18433,170242,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_64550748_20181218190424937/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65828501,2012 Honda CR-V Touring (INCOMING UNIT),18500,171404,PENTICTON,https://www.autotrader.ca/a/honda/cr-v/penticton/british%20columbia/5_65828501_ct2004326103829817/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65652224,2016 Mazda CX-5 GS AWD at (2),18569,122184,PORT MOODY,https://www.autotrader.ca/a/mazda/cx-5/port%20moody/british%20columbia/5_65652224_20080829111146687/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65398210,2016 Mazda CX-5,18799,112632,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65398210_20170605130000785/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65769383,2014 Mazda CX-5 GS | Low Mileage | 2 Sets if Tires! YES! Mileage i,18895,66687,VANCOUVER,https://www.autotrader.ca/a/mazda/cx-5/vancouver/british%20columbia/5_65769383_20190507144757045/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,64392158,2018 Honda CR-V Touring,19034,196764,PENTICTON,https://www.autotrader.ca/a/honda/cr-v/penticton/british%20columbia/5_64392158_20231031170126014/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65842146,2014 Honda CR-V HEATED SEAT|LEATHER SEAT|SUNROOF|NAVIGATION|BLUETO,19470,104067,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65842146_bs20076815274/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65509001,"2016 Mazda CX-5 GS, AWD, Sunroof",19688,129747,KELOWNA,https://www.autotrader.ca/a/mazda/cx-5/kelowna/british%20columbia/5_65509001_20240930190045714/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65522167,2016 Honda CR-V 4WD Touring,19930,173066,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/5_65522167_20150528113952949/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65557697,2014 Mazda CX-5 AWD 4dr Auto GT,19990,134515,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65557697_20061016160800017/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65659558,2011 Honda CR-V LX,19998,68450,PARKSVILLE,https://www.autotrader.ca/a/honda/cr-v/parksville/british%20columbia/5_65659558_20130911115053546/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_13055887_,2016 Honda CR-V AWD 5dr Touring,19999,100000,LANGLEY,https://www.autotrader.ca/a/honda/cr-v/langley/british%20columbia/19_13055887_/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65494406,"2016 Mazda CX-5 GT Navigation, Sunroof",20497,130066,KELOWNA,https://www.autotrader.ca/a/mazda/cx-5/kelowna/british%20columbia/5_65494406_20240930190045714/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65737592,"2016 Mazda CX-5 GS - 17"" Alloy Wheels & Power Moonroof",20595,110037,LANGFORD,https://www.autotrader.ca/a/mazda/cx-5/langford/british%20columbia/5_65737592_20120802114002253/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65513247,"2016 Honda CR-V SE AWD - A/C, Backup Camera, Alloys",20800,160450,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65513247_20190808175712467/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65868688,2016 Honda CR-V LX,20900,93650,PORT MOODY,https://www.autotrader.ca/a/honda/cr-v/port%20moody/british%20columbia/5_65868688_bs2004521111731/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65111937,2016 Honda CR-V EX-L AWD | Sunroof | Backup Camera | Heated Leathe,20993,128787,ABBOTSFORD,https://www.autotrader.ca/a/honda/cr-v/abbotsford/british%20columbia/5_65111937_20110929111242990/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65849990,2015 Mazda CX-5 GT,20995,94477,VANCOUVER,https://www.autotrader.ca/a/mazda/cx-5/vancouver/british%20columbia/5_65849990_20211201150023134/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65895921,2013 Honda CR-V AWD Touring,20995,70046,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65895921_20221005201416273/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65882489,2016 Honda CR-V,21380,120455,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65882489_20200818190739796/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65554343,2017 Honda CR-V LX AWD,21470,138644,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65554343_bs2006317112029/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65885260,2015 Honda CR-V SE AWD | Super Low KM | Mint condition |,21499,57753,PORT MOODY,https://www.autotrader.ca/a/honda/cr-v/port%20moody/british%20columbia/5_65885260_bs2007320153136/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65842163,2016 Honda CR-V NO ACCIDENT|HEATED SEAT|KEYLESS ENTRY|POWER WINDOW,21990,99745,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65842163_bs20076815274/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65822066,2016 Mazda CX-5 GS - AWD- SUNROOF- REVERSE CAM- LOW KMS,21995,59805,PITT MEADOWS,https://www.autotrader.ca/a/mazda/cx-5/pitt%20meadows/british%20columbia/5_65822066_bs20044616214/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65748295,2017 Honda CR-V LX,21995,143770,KAMLOOPS,https://www.autotrader.ca/a/honda/cr-v/kamloops/british%20columbia/5_65748295_20190711142205261/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65247176,2018 Honda CR-V LX - REMOTE START | BACKUP CAM | HEATED SEATS,21995,148431,KAMLOOPS,https://www.autotrader.ca/a/honda/cr-v/kamloops/british%20columbia/5_65247176_20150604090853019/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65560415,2016 Honda CR-V EX-L,21998,110144,ABBOTSFORD,https://www.autotrader.ca/a/honda/cr-v/abbotsford/british%20columbia/5_65560415_20190710152912506/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65774965,2016 Mazda CX-5 GS-L LEATHER / SUNROOF / BACK UP CAM!!,21999,104889,NANAIMO,https://www.autotrader.ca/a/mazda/cx-5/nanaimo/british%20columbia/5_65774965_ct200422311759257/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65684899,2018 Honda CR-V LX,22482,147548,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65684899_20181218190424937/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65883769,2017 Honda CR-V Touring NAV! Fully Loaded!,22995,153467,CHILLIWACK,https://www.autotrader.ca/a/honda/cr-v/chilliwack/british%20columbia/5_65883769_20230227145324458/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65771901,"2018 Honda CR-V 2018 CR-V LX AWD APPLE/ANDROID, RMT START",22995,132456,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65771901_bs2004817114925/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65430923,2019 Honda CR-V LX AWD,22995,53000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65430923_ct200621410013706/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,19_13034212_,2018 Honda CR-V LX AWD,23000,55000,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/19_13034212_/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65242059,2017 Honda CR-V LX,23399,104000,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65242059_20230921142344794/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65540663,"2017 Mazda CX-5 GT; AUTOMATIC, SUNROOF, AWD, HEATED SEATS/WHEEL, A",23497,57795,LANGLEY CITY,https://www.autotrader.ca/a/mazda/cx-5/langley%20city/british%20columbia/5_65540663_20200715134228750/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65873417,2016 Honda CR-V AWD 5dr EX-L | Local | Campus Serviced |,23850,83920,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/5_65873417_ct20044511046681/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65706434,2017 Honda CR-V Touring AWD,23888,118276,COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/coquitlam/british%20columbia/5_65706434_20190524143327158/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65111153,2018 Honda CR-V,23888,147915,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65111153_bs20069715416/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65698669,"2017 Mazda CX-5 Grand Touring AWD - Heated Seats, Heated Wheel",23916,99384,DUNCAN,https://www.autotrader.ca/a/mazda/cx-5/duncan/british%20columbia/5_65698669_20120802112904665/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65769555,2017 Honda CR-V Touring SUV Excellence | AWD Handling | Honda Sens,23998,187867,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65769555_20250122145155306/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,64919627,2019 Honda CR-V EX-L | AWD | SUNROOF | ADAPTIVE CRUISE | LANE KEEP,23999,128877,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_64919627_20160317100357038/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65536079,"2017 Honda CR-V TOURING; AUTOMATIC, SUNROOF, AWD, HEATED SEATS/WHE",24497,96653,LANGLEY CITY,https://www.autotrader.ca/a/honda/cr-v/langley%20city/british%20columbia/5_65536079_20200715134228750/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,19_13046935_,2017 Honda CR-V AWD 5dr EX-L,24500,88597,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/19_13046935_/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,61951611,2016 Mazda CX-5 GS,24725,,PORT COQUITLAM,https://www.autotrader.ca/a/mazda/cx-5/port%20coquitlam/british%20columbia/5_61951611_20220923141909660/,2025-04-01T04:37:11,2025-04-01T05:26:11,0.034,0
autotrader,65640750,2014 Honda CR-V Touring,24848,64945,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65640750_20181218190424937/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65742429,2017 Honda CR-V LX AWD Cameras | Heated Mirror | Heated Seats,24888,90517,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65742429_20130611160037886/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65384405,2017 Honda CR-V EX-L,24900,92295,PORT MOODY,https://www.autotrader.ca/a/honda/cr-v/port%20moody/british%20columbia/5_65384405_bs2004521111731/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,64442210,2017 Honda CR-V EX AWD Serviced and ready for the road! Financing,24900,74512,NORTH VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/north%20vancouver/british%20columbia/5_64442210_20221208041842023/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
autotrader,65521681,2018 Honda CR-V EX-L AWD,24900,89325,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65521681_bs20042414150/,2025-04-01T05:26:11,2025-04-01T05:26:11,0.0,0
autotrader,65692508,2017 Honda CR-V LX,24980,101974,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_65692508_20190415145109816/,2025-04-01T05:14:40,2025-04-01T05:26:11,0.008,0
